Wavelength (nm,Intensity AC 1
194.9648667,1120.0
195.23630391108566,980.0
195.50773147432525,1055.0
195.77914938969263,1007.0
196.0505576571618,1041.0
196.32195627670666,1139.0
196.59334524830112,1142.0
196.86472457191908,1131.0
197.13609424753452,1151.0
197.4074542751213,1156.0
197.67880465465336,1133.0
197.9501453861046,1155.0
198.221476469449,1162.0
198.49279790466042,1112.0
198.7641096917128,1153.0
199.03541183058002,1140.0
199.3067043212361,1184.0
199.5779871636549,1171.0
199.84926035781032,1184.0
200.12052390367631,1169.0
200.3917778012268,1181.0
200.66302205043567,1184.0
200.93425665127685,1198.0
201.20548160372428,1177.0
201.4766969077519,1172.0
201.74790256333358,1171.0
202.01909857044328,1169.0
202.29028492905485,1147.0
202.56146163914232,1187.0
202.83262870067955,1165.0
203.10378611364044,1167.0
203.37493387799896,1208.0
203.64607199372895,1181.0
203.91720046080442,1193.0
204.18831927919925,1197.0
204.45942844888737,1202.0
204.73052796984268,1175.0
205.0016178420391,1142.0
205.2726980654506,1194.0
205.54376864005107,1180.0
205.81482956581436,1179.0
206.08588084271452,1177.0
206.3569224707254,1205.0
206.6279544498209,1197.0
206.89897677997493,1205.0
207.1699894611615,1179.0
207.44099249335446,1187.0
207.71198587652776,1212.0
207.9829696106553,1197.0
208.25394369571094,1170.0
208.52490813166872,1191.0
208.79586291850254,1186.0
209.0668080561862,1177.0
209.33774354469375,1174.0
209.60866938399909,1175.0
209.87958557407612,1184.0
210.15049211489873,1180.0
210.42138900644082,1166.0
210.69227624867642,1185.0
210.96315384157936,1178.0
211.2340217851236,1193.0
211.504880079283,1140.0
211.77572872403158,1178.0
212.0465677193432,1197.0
212.31739706519178,1229.0
212.58821676155122,1164.0
212.8590268083955,1197.0
213.1298272056985,1186.0
213.40061795343414,1201.0
213.67139905157634,1150.0
213.94217050009902,1186.0
214.21293229897614,1181.0
214.48368444818158,1189.0
214.75442694768924,1173.0
215.0251597974731,1174.0
215.29588299750702,1183.0
215.56659654776496,1183.0
215.83730044822082,1132.0
216.10799469884853,1161.0
216.378679299622,1187.0
216.64935425051522,1224.0
216.92001955150198,1163.0
217.19067520255626,1156.0
217.46132120365203,1176.0
217.73195755476314,1185.0
218.00258425586358,1138.0
218.27320130692718,1175.0
218.54380870792792,1193.0
218.81440645883973,1229.0
219.0849945596365,1166.0
219.35557301029212,1200.0
219.6261418107806,1181.0
219.8967009610758,1194.0
220.16725046115164,1148.0
220.43779031098202,1178.0
220.70832051054094,1208.0
220.97884105980225,1176.0
221.2493519587399,1165.0
221.5198532073278,1190.0
221.79034480553983,1209.0
222.06082675335,1221.0
222.33129905073216,1147.0
222.60176169766024,1171.0
222.87221469410818,1155.0
223.14265804004987,1174.0
223.41309173545932,1164.0
223.6835157803103,1169.0
223.95393017457684,1171.0
224.22433491823284,1195.0
224.4947300112522,1170.0
224.76511545360884,1207.0
225.0354912452767,1196.0
225.3058573862297,1211.0
225.57621387644173,1170.0
225.84656071588677,1191.0
226.11689790453866,1186.0
226.3872254423714,1225.0
226.65754332935884,1170.0
226.92785156547495,1149.0
227.1981501506936,1151.0
227.46843908498877,1194.0
227.7387183683344,1192.0
228.0089880007043,1192.0
228.27924798207246,1169.0
228.54949831241277,1200.0
228.8197389916992,1184.0
229.08997001990565,1210.0
229.36019139700602,1201.0
229.63040312297423,1192.0
229.90060519778424,1168.0
230.17079762140995,1188.0
230.44098039382527,1174.0
230.71115351500407,1206.0
230.98131698492037,1173.0
231.25147080354805,1197.0
231.52161497086098,1169.0
231.79174948683314,1191.0
232.06187435143846,1163.0
232.33198956465083,1220.0
232.60209512644417,1225.0
232.87219103679237,1192.0
233.1422772956694,1157.0
233.41235390304922,1194.0
