Wavelength (nm,Intensity AC 1
194.9648667,1131.0
195.23630391108566,1044.0
195.50773147432525,1061.0
195.77914938969263,992.0
196.0505576571618,1042.0
196.32195627670666,1120.0
196.59334524830112,1138.0
196.86472457191908,1130.0
197.13609424753452,1145.0
197.4074542751213,1147.0
197.67880465465336,1141.0
197.9501453861046,1151.0
198.221476469449,1154.0
198.49279790466042,1107.0
198.7641096917128,1137.0
199.03541183058002,1150.0
199.3067043212361,1195.0
199.5779871636549,1169.0
199.84926035781032,1185.0
200.12052390367631,1153.0
200.3917778012268,1165.0
200.66302205043567,1172.0
200.93425665127685,1177.0
201.20548160372428,1173.0
201.4766969077519,1170.0
201.74790256333358,1161.0
202.01909857044328,1156.0
202.29028492905485,1145.0
202.56146163914232,1200.0
202.83262870067955,1162.0
203.10378611364044,1181.0
203.37493387799896,1184.0
203.64607199372895,1169.0
203.91720046080442,1173.0
204.18831927919925,1181.0
204.45942844888737,1203.0
204.73052796984268,1187.0
205.0016178420391,1157.0
205.2726980654506,1178.0
205.54376864005107,1170.0
205.81482956581436,1179.0
206.08588084271452,1166.0
206.3569224707254,1186.0
206.6279544498209,1192.0
206.89897677997493,1206.0
207.1699894611615,1168.0
207.44099249335446,1177.0
207.71198587652776,1190.0
207.9829696106553,1190.0
208.25394369571094,1181.0
208.52490813166872,1189.0
208.79586291850254,1176.0
209.0668080561862,1183.0
209.33774354469375,1176.0
209.60866938399909,1170.0
209.87958557407612,1186.0
210.15049211489873,1166.0
210.42138900644082,1161.0
210.69227624867642,1172.0
210.96315384157936,1176.0
211.2340217851236,1199.0
211.504880079283,1155.0
211.77572872403158,1168.0
212.0465677193432,1193.0
212.31739706519178,1200.0
212.58821676155122,1168.0
212.8590268083955,1193.0
213.1298272056985,1179.0
213.40061795343414,1192.0
213.67139905157634,1174.0
213.94217050009902,1194.0
214.21293229897614,1171.0
214.48368444818158,1180.0
214.75442694768924,1163.0
215.0251597974731,1180.0
215.29588299750702,1176.0
215.56659654776496,1192.0
215.83730044822082,1144.0
216.10799469884853,1184.0
216.378679299622,1191.0
216.64935425051522,1220.0
216.92001955150198,1170.0
217.19067520255626,1169.0
217.46132120365203,1174.0
217.73195755476314,1195.0
218.00258425586358,1162.0
218.27320130692718,1182.0
218.54380870792792,1183.0
218.81440645883973,1212.0
219.0849945596365,1169.0
219.35557301029212,1197.0
219.6261418107806,1177.0
219.8967009610758,1180.0
220.16725046115164,1145.0
220.43779031098202,1178.0
220.70832051054094,1199.0
220.97884105980225,1165.0
221.2493519587399,1163.0
221.5198532073278,1185.0
221.79034480553983,1192.0
222.06082675335,1210.0
222.33129905073216,1182.0
222.60176169766024,1175.0
222.87221469410818,1166.0
223.14265804004987,1174.0
223.41309173545932,1170.0
223.6835157803103,1182.0
223.95393017457684,1173.0
224.22433491823284,1167.0
224.4947300112522,1152.0
224.76511545360884,1200.0
225.0354912452767,1200.0
225.3058573862297,1216.0
225.57621387644173,1163.0
225.84656071588677,1199.0
226.11689790453866,1176.0
226.3872254423714,1225.0
226.65754332935884,1153.0
226.92785156547495,1141.0
227.1981501506936,1144.0
227.46843908498877,1180.0
227.7387183683344,1186.0
228.0089880007043,1180.0
228.27924798207246,1153.0
228.54949831241277,1180.0
228.8197389916992,1173.0
229.08997001990565,1193.0
229.36019139700602,1189.0
229.63040312297423,1199.0
229.90060519778424,1161.0
230.17079762140995,1177.0
230.44098039382527,1173.0
230.71115351500407,1179.0
230.98131698492037,1145.0
231.25147080354805,1171.0
231.52161497086098,1161.0
231.79174948683314,1206.0
232.06187435143846,1168.0
232.33198956465083,1218.0
232.60209512644417,1205.0
232.87219103679237,1193.0
233.1422772956694,1155.0
233.41235390304922,1190.0
233.68242085890563,1169.0
233.95247816321262,1178.0
234.22252581594412,1189.0
234.49256381707403,1207.0
234.7625921665763,1168.0
235.0326108644248,1176.0
235.30261991059345,1162.0
235.57261930505626,1173.0
235.84260904778702,1157.0
236.11258913875972,1176.0
236.3825595779483,1179.0
236.65252036532667,1175.0
236.92247150086874,1156.0
237.19241298454838,1191.0
237.46234481633957,1157.0
237.73226699621623,1173.0
238.00217952415227,1169.0
238.27208240012158,1208.0
238.54197562409814,1166.0
238.8118591960558,1155.0
239.08173311596855,1177.0
239.3515973838103,1218.0
239.62145199955484,1178.0
239.89129696317627,1210.0
240.16113227464845,1173.0
240.43095793394528,1179.0
240.70077394104064,1142.0
240.97058029590852,1180.0
241.24037699852283,1177.0
241.51016404885752,1189.0
241.77994144688643,1161.0
242.04970919258346,1171.0
242.31946728592266,1183.0
242.58921572687785,1222.0
242.85895451542294,1158.0
243.12868365153196,1169.0
243.39840313517874,1176.0
243.66811296633722,1188.0
243.9378131449813,1144.0
244.2075036710849,1179.0
244.47718454462196,1185.0
244.74685576556644,1218.0
245.01651733389218,1145.0
245.28616924957313,1183.0
245.55581151258326,1192.0
245.82544412289644,1188.0
246.09506708048661,1163.0
246.36468038532763,1186.0
246.6342840373935,1173.0
246.9038780366581,1194.0
247.1734623830954,1169.0
247.44303707667922,1179.0
247.71260211738357,1175.0
247.98215750518236,1210.0
248.25170324004947,1195.0
248.5212393219588,1184.0
248.79076575088433,1179.0
249.06028252679997,1169.0
249.32978964967967,1163.0
249.59928711949726,1207.0
249.86877493622674,1176.0
250.13825309984196,1196.0
250.4077216103169,1150.0
250.67718046762548,1189.0
250.94662967174156,1189.0
251.21606922263916,1220.0
251.4854991202921,1157.0
251.75491936467432,1184.0
252.0243299557598,1170.0
252.29373089352242,1228.0
252.5631221779361,1191.0
252.83250380897474,1176.0
253.1018757866123,1171.0
253.37123811082267,1200.0
253.6405907815798,1154.0
253.9099337988576,1184.0
254.1792671626299,1172.0
254.4485908728708,1163.0
254.7179049295541,1149.0
254.98720933265372,1168.0
255.25650408214364,1185.0
255.52578917799767,1180.0
255.79506462018986,1163.0
256.06433040869405,1151.0
256.33358654348416,1165.0
256.60283302453416,1197.0
256.87206985181797,1191.0
257.1412970253095,1186.0
257.41051454498256,1159.0
257.6797224108112,1148.0
257.9489206227693,1144.0
258.2181091808308,1191.0
258.48728808496963,1185.0
258.7564573351596,1189.0
259.0256169313748,1160.0
259.2947668735891,1177.0
259.5639071617763,1175.0
259.83303779591046,1190.0
260.10215877596534,1162.0
260.37127010191506,1177.0
260.64037177373336,1149.0
260.90946379139433,1175.0
261.17854615487175,1149.0
261.4476188641396,1169.0
261.7166819191719,1179.0
261.98573531994236,1193.0
262.254779066425,1154.0
262.5238131585938,1169.0
262.7928375964225,1167.0
263.0618523798853,1173.0
263.33085750895583,1172.0
263.59985298360823,1198.0
263.86883880381635,1174.0
264.1378149695541,1187.0
264.40678148079536,1163.0
264.675738337514,1181.0
264.94468553968426,1185.0
265.2136230872796,1205.0
265.48255098027425,1161.0
265.75146921864206,1163.0
266.0203778023569,1135.0
266.28927673139276,1161.0
266.55816600572354,1153.0
266.8270456253231,1176.0
267.09591559016536,1177.0
267.3647759002244,1190.0
267.63362655547394,1173.0
267.90246755588805,1190.0
268.17129890144054,1199.0
268.4401205921055,1162.0
268.7089326278566,1132.0
268.9777350086678,1168.0
269.24652773451334,1133.0
269.5153108053667,1162.0
269.7840842212021,1150.0
270.0528479819934,1165.0
270.32160208771444,1195.0
270.5903465383392,1183.0
270.8590813338416,1166.0
